  const context = finalResults.map(result => 	filename, content: snippet }; } const bestChunk = chunks.reduce((best, current) => calculateContentOverlap(current.content, snippet) > calculateContentOverlap(best.content, snippet) ? current : best ); return { stableId: createChunkStableId(filename, bestChunk.chunk_id), filename, content: bestChunk.content }; } function buildLexicalQueries(query: string, keywords: Keyword[]): Keyword[] { const queries = [{ text: query.trim(), weight: 1 }, ...keywords]; const unique = new Map<string, Keyword>(); for (const item of queries) { const key = item.text.trim().toLocaleLowerCase(); if (!key || isStopWord(key)) continue; const previous = unique.get(key); if (!previous || item.weight > previous.weight) { unique.set(key, { text: item.text.trim(), weight: item.weight }); } } return Array.from(unique.values()); } /** * */ export interface Keyword { text: string; weight: number; } /** * RAG */ export interface RagSource { filepath: string; // File filename: string; // File content: string; // Quote Text } export interface RagDiagnosticResult extends RagSource { rank: number; beforeRerankRank: number; fusedScore: number; finalScore: number; retrievers: Array<'fuzzy' | 'vector' | 'bm25'>; } export interface RagSearchResponse { context: string; sources: string[]; sourceDetails: RagSource[]; diagnostics: RagDiagnosticResult[]; } /** * * @param query ， Vector * @param keywords ， 、BM25 * @returns Text QuoteFile */ export async function getContextForQuery( query: string, keywords: Keyword[], scope: RetrievalScope = {} ): Promise<RagSearchResponse> { try { const store = await Store.load('store.json'); const resultCount = await store.get<number>('ragResultCount') ?? 5; const similarityThreshold = await store.get<number>('ragSimilarityThreshold') ?? 0.25; const rerankThreshold = await store.get<number>('ragRerankThreshold') ?? 0.1; // （ ） const fuzzyWeight = await store.get<number>('ragFuzzyWeight') ?? 0.2; const vectorWeight = await store.get<number>('ragVectorWeight') ?? 0.7; const bm25Weight = await store.get<number>('ragBm25Weight') ?? 0.1; const baseWeights = { fuzzyWeight, vectorWeight, bm25Weight }; const strategy = createRetrievalStrategy(query, baseWeights, rerankThreshold); const resolvedScope = await resolveRetrievalScope(scope, store); // （ SearchResult ） const allResults: SearchResult[] = []; // None if (!query.trim()) { return { context: '', sources: [], sourceDetails: [], diagnostics: [] }; } // const enableQueryExpansion = await store.get<boolean>('ragEnableQueryExpansion') ?? true; const maxQueryVariations = await store.get<number>('ragMaxQueryVariations') ?? 3; // （ ） const expandedKeywords = normalizeKeywordWeights( transformQueries(keywords || [], enableQueryExpansion, maxQueryVariations) ); // ， const sortedKeywords = [...expandedKeywords].sort((a, b) => b.weight - a.weight); const lexicalQueries = buildLexicalQueries(query, sortedKeywords); const items = await collectMarkdownContents(resolvedScope); const allowedVectorKeys = new Set(items.map(item => getVectorDocumentKey(item.id || item.title || ''))); // 1. File try { if (items.length > 0) { // for (const keyword of sortedKeywords) { // （ ） if (isStopWord(keyword.text)) { continue; } // Rust fuzzy_search const fuzzyResults: FuzzySearchResult[] = await invoke('fuzzy_search', { items, query: keyword.text, // keys: ['title', 'article'], threshold: strategy.fuzzyThreshold, includeScore: true, includeMatches: true }); // for (const [resultIndex, result] of fuzzyResults.entries()) { if (result.score > 0) { const item = result.item; // Text const articleMatches = result.matches.filter(m => m.key === 'article'); if (articleMatches.length > 0) { // （ 500 ） const match = articleMatches[0]; const content = match.value; // let startIdx = 0; let endIdx = content.length; if (match.indices.length > 0) { const firstMatch = match.indices[0]; startIdx = Math.max(0, firstMatch[0] - 250); endIdx = Math.min(content.length, firstMatch[1] + 250); } const contextSnippet = content.substring(startIdx, endIdx); const filepath = item.id || item.title || 'Untitled file'; const resolvedChunk = await resolveSnippetToChunk(filepath, contextSnippet); allResults.push({ stableId: resolvedChunk.stableId, filename: resolvedChunk.filename, filepath: resolvedChunk.filename, content: resolvedChunk.content, rawScore: result.score, normalizedScore: 0, // rank: resultIndex + 1, queryWeight: keyword.weight, keyword: keyword.text, type: 'fuzzy' }); } } } } } } catch (error) { handleRAGError(error, ' Failed', false); } // 2. Vector ， try { const queryEmbedding = await getQueryEmbedding(query); if (queryEmbedding) { const vectorCandidateCount = Math.max(resultCount * strategy.vectorCandidateMultiplier, 20); const similarDocs = await getSimilarDocuments( queryEmbedding, vectorCandidateCount, similarityThreshold, allowedVectorKeys ); for (const [docIndex, doc] of similarDocs.entries()) { allResults.push({ stableId: createChunkStableId(doc.filename, doc.chunk_id), filename: doc.filename, filepath: doc.filename, content: doc.content, rawScore: doc.similarity || 0, normalizedScore: 0, rank: docIndex + 1, queryWeight: 1, type: 'vector' }); } } } catch (error) { handleRAGError(error, 'Vector Failed', false); } // 3. BM25 try { for (const lexicalQuery of lexicalQueries) { const bm25Results = await searchWithBM25( lexicalQuery.text, Math.max(resultCount * strategy.lexicalCandidateMultiplier, 20) ); for (const [resultIndex, result] of bm25Results.entries()) { const chunkKey = parseBM25ChunkKey(result.id); if (!chunkKey || !allowedVectorKeys.has(chunkKey.filename)) continue; allResults.push({ stableId: result.id, filename: chunkKey.filename, filepath: chunkKey.filename, content: result.content, rawScore: result.score, normalizedScore: 0, rank: resultIndex + 1, queryWeight: lexicalQuery.weight, keyword: lexicalQuery.text, type: 'bm25' }); } } } catch (error) { handleRAGError(error, 'BM25 Failed', false); } // ， if (allResults.length === 0) { return { context: '', sources: [], sourceDetails: [], diagnostics: [] }; } const windowSize = await store.get<number>('ragWindowSize') ?? 2; return await finalizeSearchResults(query, allResults, strategy, resultCount, windowSize); } catch (error) { handleRAGError(error, ' Failed', false); return { context: '', sources: [], sourceDetails: [], diagnostics: [] }; } } /** * * @param results * @param weights */ function mergeResultsByDocument( results: SearchResult[], weights: { fuzzyWeight: number; vectorWeight: number; bm25Weight: number; } ): SearchResult[] { const docGroups = new Map<string, SearchResult[]>(); for (const result of results) { if (!docGroups.has(result.stableId)) { docGroups.set(result.stableId, []); } docGroups.get(result.stableId)!.push(result); } const mergedResults: SearchResult[] = []; const sanitizedWeights = { fuzzy: Math.max(0, weights.fuzzyWeight), vector: Math.max(0, weights.vectorWeight), bm25: Math.max(0, weights.bm25Weight) }; const totalWeight = sanitizedWeights.fuzzy + sanitizedWeights.vector + sanitizedWeights.bm25; const weightByType = totalWeight > 0 ? { fuzzy: sanitizedWeights.fuzzy / totalWeight, vector: sanitizedWeights.vector / totalWeight, bm25: sanitizedWeights.bm25 / totalWeight } : { fuzzy: 1 / 3, vector: 1 / 3, bm25: 1 / 3 }; const maxRawScoreByType = new Map<SearchResult['type'], number>(); const maxQueryWeightByType = new Map<SearchResult['type'], number>(); for (const result of results) { maxRawScoreByType.set( result.type, Math.max(maxRawScoreByType.get(result.type) || 0, Math.max(0, result.rawScore)) ); maxQueryWeightByType.set( result.type, Math.max(maxQueryWeightByType.get(result.type) || 0, Math.max(0, result.queryWeight)) ); } const reciprocalRankConstant = 20; const rankBlend = 0.75; for (const group of docGroups.values()) { const bestContributionByType = new Map<SearchResult['type'], number>(); for (const result of group) { const normalizedRank = (reciprocalRankConstant + 1) / (reciprocalRankConstant + Math.max(1, result.rank)); const maxRawScore = maxRawScoreByType.get(result.type) || 0; const normalizedConfidence = maxRawScore > 0 ? Math.min(1, Math.max(0, result.rawScore) / maxRawScore) : 0; const maxQueryWeight = maxQueryWeightByType.get(result.type) || 1; const normalizedQueryWeight = Math.min(1, Math.max(0, result.queryWeight) / maxQueryWeight); const contribution = weightByType[result.type] * (rankBlend * normalizedRank + (1 - rankBlend) * normalizedConfidence) * normalizedQueryWeight; bestContributionByType.set( result.type, Math.max(bestContributionByType.get(result.type) || 0, contribution) ); } const hybridScore = Array.from(bestContributionByType.values()) .reduce((total, contribution) => total + contribution, 0); const bestResult = group.find(result => result.type === 'vector') || group[0]; const keywords = Array.from(new Set(group.flatMap(result => result.keyword ? [result.keyword] : []))); mergedResults.push({ ...bestResult, rawScore: hybridScore, normalizedScore: hybridScore, keyword: keywords.join(', '), matchedTypes: Array.from(new Set(group.map(result => result.type))) }); } return mergedResults; } /** * Text （ ） */ function calculateContentOverlap(content1: string, content2: string): number { const normalized1 = content1.trim().toLowerCase(); const normalized2 = content2.trim().toLowerCase(); // ， 0 if (!normalized1 || !normalized2) return 0; // ： const set1 = new Set(normalized1.split('')); const set2 = new Set(normalized2.split('')); const intersection = new Set([...set1].filter(char => set2.has(char))); const union = new Set([...set1, ...set2]); if (union.size === 0) return 0; // Jaccard return intersection.size / union.size; } /** * 、 ， 。 * Done ， 。 */ async function finalizeSearchResults( query: string, allResults: SearchResult[], strategy: RetrievalStrategy, resultCount: number, windowSize: number ): Promise<RagSearchResponse> { const mergedResults = mergeResultsByDocument(allResults, strategy.weights); const uniqueResults: SearchResult[] = []; const mergedIndices = new Set<number>(); for (let i = 0; i < mergedResults.length; i++) { if (mergedIndices.has(i)) continue; const current = mergedResults[i]; let bestResult = current; const mergedKeywords = new Set<string>(); if (current.keyword) { mergedKeywords.add(current.keyword); } for (let j = i + 1; j < mergedResults.length; j++) { if (mergedIndices.has(j)) continue; const other = mergedResults[j]; if (other.filename !== current.filename) continue; if (calculateContentOverlap(current.content, other.content) > 0.7) { mergedIndices.add(j); if (other.normalizedScore > bestResult.normalizedScore) { bestResult = other; } if (other.keyword) { mergedKeywords.add(other.keyword); } } } uniqueResults.push({ ...bestResult, keyword: Array.from(mergedKeywords).join(', ') }); } uniqueResults.sort((a, b) => b.normalizedScore - a.normalizedScore); // ， Vector 。 const rerankCandidateCount = Math.max( resultCount * Math.max(strategy.vectorCandidateMultiplier, strategy.lexicalCandidateMultiplier), 20 ); const perRetrieverCandidateCount = Math.max(resultCount, 5); const uniqueResultById = new Map(uniqueResults.map(result => [result.stableId, result])); const selectedCandidateIds = new Set<string>(); for (const type of ['vector', 'bm25', 'fuzzy'] as const) { const typeResults = allResults .filter(result => result.type === type) .sort((a, b) => a.rank - b.rank); const selectedForType = new Set<string>(); for (const result of typeResults) { if (!uniqueResultById.has(result.stableId) || selectedForType.has(result.stableId)) continue; selectedForType.add(result.stableId); selectedCandidateIds.add(result.stableId); if (selectedForType.size >= perRetrieverCandidateCount) break; } } for (const result of uniqueResults) { if (selectedCandidateIds.size >= rerankCandidateCount) break; selectedCandidateIds.add(result.stableId); } // rerank Failed， ， 。 const rerankCandidates = uniqueResults .filter(result => selectedCandidateIds.has(result.stableId)) .slice(0, rerankCandidateCount); const fusedRankById = new Map(rerankCandidates.map((result, index) => [result.stableId, index + 1])); const fusedScoreById = new Map(rerankCandidates.map(result => [result.stableId, result.normalizedScore])); const rerankDocumentsInput = rerankCandidates.map((result, index) => ({ id: index, filename: result.filename, content: result.content, similarity: result.normalizedScore })); const rerankedDocuments = await rerankDocuments( query, rerankDocumentsInput, strategy.rerankThreshold ); let finalResults = rerankedDocuments.slice(0, resultCount).map(document => ({ ...rerankCandidates[document.id], rawScore: document.similarity, normalizedScore: document.similarity })); // Vector ， Text 。 const chunkResults = finalResults.flatMap((result, index) => parseBM25ChunkKey(result.stableId) ? [{ id: index, filename: result.filename, content: result.content, similarity: result.normalizedScore }] : [] ); if (chunkResults.length > 0 && windowSize > 0) { const expandedVectorResults = await expandWithSentenceWindow(chunkResults, windowSize); const expandedContentByIndex = new Map( expandedVectorResults.map(result => [result.id, result.content]) ); finalResults = finalResults.map((result, index) => ({ ...result, content: expandedContentByIndex.get(index) ?? result.content })); } const sources = Array.from(new Set(finalResults.map(result => getRagDisplayFilename(result.filepath)))); const sourceDetailsMap = new Map<string, RagSource>(); for (const result of finalResults) { if (!sourceDetailsMap.has(result.filepath)) { sourceDetailsMap.set(result.filepath, { filepath: result.filepath, filename: getRagDisplayFilename(result.filepath), content: result.content }); } } const sourceDetails = Array.from(sourceDetailsMap.values()); const diagnostics = finalResults.map((result, index): RagDiagnosticResult => ({ rank: index + 1, beforeRerankRank: fusedRankById.get(result.stableId) || index + 1, fusedScore: fusedScoreById.get(result.stableId) || result.normalizedScore, finalScore: result.normalizedScore, retrievers: result.matchedTypes || [result.type], filepath: result.filepath, filename: getRagDisplayFilename(result.filepath), content: result.content })); const context = finalResults.map(result => — translated from Chinese
).join('\n---\n\n');

  return { context, sources, sourceDetails, diagnostics };
}

/**
 * 当文件被更新时处理，更新向量数据库
 */
export async function handleFileUpdate(filePath: string, content: string): Promise<void> {
  if (!filePath.endsWith('.md')) return;

  try {
    await processMarkdownFile(filePath, content);
  } catch (error) {
    handleRAGError(error, 	).join('\n---\n\n'); return { context, sources, sourceDetails, diagnostics }; } /** * File Update ，UpdateVector database */ export async function handleFileUpdate(filePath: string, content: string): Promise<void> { if (!filePath.endsWith('.md')) return; try { await processMarkdownFile(filePath, content); } catch (error) { handleRAGError(error — translated from Chinese
, false);
  }
}

/**
 * 检查是否有嵌入模型可用
 */
export async function checkEmbeddingModelAvailable(): Promise<boolean> {
  try {
    // 尝试计算一个简单文本的向量
    const embedding = await fetchEmbedding('测试嵌入模型');
    return !!embedding;
  } catch (error) {
    handleRAGError(error, '嵌入模型检查失败', false);
    return false;
  }
}

/**
 * 显示向量处理进度的toast
 */
export function showVectorProcessingToast(message: string) {
  toast({
    title: '向量数据库更新',
    description: message,
  });
}

/**
 * 从指定文件夹中收集Markdown文件内容
 */
async function collectMarkdownContentsInFolder(
  folderPath: string,
  scope: RetrievalScope = {}
): Promise<SearchItem[]> {
  try {
    const workspace = await getWorkspacePath();
    const items: SearchItem[] = [];
    const resolvedScope = await resolveRetrievalScope(scope);

    // 构建文件夹完整路径
    let fullFolderPath: string;
    if (workspace.isCustom) {
      fullFolderPath = await join(workspace.path, folderPath);
    } else {
      fullFolderPath = folderPath;
    }

    // 递归读取文件夹内容
    async function processTree(dirPath: string, relativePath: string): Promise<void> {
      let currentEntries: DirEntry[];

      if (workspace.isCustom) {
        currentEntries = await readDir(dirPath);
      } else {
        const { path, baseDir } = await getFilePathOptions(relativePath);
        currentEntries = await readDir(path, { baseDir });
      }

      for (const entry of currentEntries) {
        if (entry.name.startsWith('.')) continue;

        const entryRelativePath = relativePath ? 	false); } } /** * Yes Embed */ export async function checkEmbeddingModelAvailable(): Promise<boolean> { try { // Text Vector const embedding = await fetchEmbedding('Test embedding model'); return !!embedding; } catch (error) { handleRAGError(error, 'Embed Failed', false); return false; } } /** * Vector processing toast */ export function showVectorProcessingToast(message: string) { toast({ title: 'Vector database update', description: message, }); } /** * Folder MarkdownFile */ async function collectMarkdownContentsInFolder( folderPath: string, scope: RetrievalScope = {} ): Promise<SearchItem[]> { try { const workspace = await getWorkspacePath(); const items: SearchItem[] = []; const resolvedScope = await resolveRetrievalScope(scope); // Folder let fullFolderPath: string; if (workspace.isCustom) { fullFolderPath = await join(workspace.path, folderPath); } else { fullFolderPath = folderPath; } // Folder async function processTree(dirPath: string, relativePath: string): Promise<void> { let currentEntries: DirEntry[]; if (workspace.isCustom) { currentEntries = await readDir(dirPath); } else { const { path, baseDir } = await getFilePathOptions(relativePath); currentEntries = await readDir(path, { baseDir }); } for (const entry of currentEntries) { if (entry.name.startsWith('.')) continue; const entryRelativePath = relativePath ? — translated from Chinese
 : entry.name;
        const ragPath = workspace.isCustom ? await join(dirPath, entry.name) : entryRelativePath;
        if (!isPathAllowedForRag(ragPath, resolvedScope)) continue;

        if (entry.isDirectory) {
          const entryFullPath = workspace.isCustom
            ? await join(dirPath, entry.name)
            : entryRelativePath;
          await processTree(entryFullPath, entryRelativePath);
        } else if (entry.name.endsWith('.md')) {
          // 读取文件内容并添加到 items
          try {
            let content = '';
            const entryFullPath = workspace.isCustom
              ? await join(dirPath, entry.name)
              : entryRelativePath;

            if (workspace.isCustom) {
              content = await readTextFile(entryFullPath);
            } else {
              const { path, baseDir } = await getFilePathOptions(entryRelativePath);
              content = await readTextFile(path, { baseDir });
            }

            items.push({
              id: workspace.isCustom ? entryFullPath : entryRelativePath,
              title: entry.name,
              article: content,
              search_type: 'markdown'
            });
          } catch (error) {
            console.error(	entry.name; const ragPath = workspace.isCustom ? await join(dirPath, entry.name) : entryRelativePath; if (!isPathAllowedForRag(ragPath, resolvedScope)) continue; if (entry.isDirectory) { const entryFullPath = workspace.isCustom ? await join(dirPath, entry.name) : entryRelativePath; await processTree(entryFullPath, entryRelativePath); } else if (entry.name.endsWith('.md')) { // File items try { let content = ''; const entryFullPath = workspace.isCustom ? await join(dirPath, entry.name) : entryRelativePath; if (workspace.isCustom) { content = await readTextFile(entryFullPath); } else { const { path, baseDir } = await getFilePathOptions(entryRelativePath); content = await readTextFile(path, { baseDir }); } items.push({ id: workspace.isCustom ? entryFullPath : entryRelativePath, title: entry.name, article: content, search_type: 'markdown' }); } catch (error) { console.error( — translated from Chinese
知识库包含无效的向量数据	None Vector — translated from Chinese
知识库分块格式无效	FormatNone — translated from Chinese
知识库分块字段不完整	Translated message
远端知识库清单格式无效	FormatNone — translated from Chinese
远端知识库清单字段不完整	Translated message
本地知识库为空，请先重新计算	Local ， — translated from Chinese
本地知识库包含不同维度的向量，请先重新计算	Local Vector， — translated from Chinese
知识库向量维度与清单不一致	Vector — translated from Chinese
不支持的知识库格式版本：${manifest.schemaVersion ?? 'unknown'}	Format ：${manifest.schemaVersion ?? 'unknown'} — translated from Chinese
知识库分页损坏：${page.path}	：${page.path} — translated from Chinese
知识库向量数量不匹配：预期 ${manifest.vectorCount}，实际 ${documents.length}	Vector ： ${manifest.vectorCount}， ${documents.length} — translated from Chinese
当前平台暂无内置 OCR 引擎	None OCR — translated from Chinese
提取文本中...	Extracting text...
读取 PDF (${pdfDocument.numPages} 页)	PDF (${pdfDocument.numPages} ) — translated from Chinese
提取文本中 (${pageNum}/${pdfDocument.numPages})	Text (${pageNum}/${pdfDocument.numPages}) — translated from Chinese
OCR 识别中 (${pageNum}/${pdfDocument.numPages})	OCR (${pageNum}/${pdfDocument.numPages}) — translated from Chinese
计算文件 ${file.name} 向量失败:	File ${file.name} VectorFailed — translated from Chinese
读取目录 ${dirPath} 失败:	${dirPath} Failed — translated from Chinese
[getAllMarkdownFiles] 获取文件元数据失败: ${currentRelativePath}	[getAllMarkdownFiles] File Failed: ${currentRelativePath} — translated from Chinese
目录处理失败	Failed to process directory
select * from conversations where title = '历史对话' limit 1	select * from conversations where title = 'Chat history' limit 1
记忆内容不能为空	Memory content cannot be empty
向量维度不匹配	Vector dimension mismatch
当前工作区	Current workspace
Extract only durable, explicitly user-stated information that may help in future conversations.

Allowed kinds: preference, fact, experience, decision.
Rules:
- Do not infer user facts from assistant messages.
- Treat clear future-facing defaults and standing instructions as durable preferences, including phrases equivalent to "以后都", "从现在起", "默认", "每次都", "始终", and "不要再".
